,issue,PS1,y_PS,y''_PS,ACC_AI_PS
nodejs,My Put Request is being handled as a POST request even though im using method-override... ANy idea why? My form Method overried below: Are they not linked or somethign? Getting this error from above query AnshulMalik: the second one is the .put route THe only thing i can think is im using router.put not app.put but I think app knows to use its methods on router all the same,"The sentence """"""My Put Request is being handled as a POST request even though im using method-override..."""""" uses <pattern>VB(handled) as a POST request</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
deeplearning4j,"all the examples show how to prep text in csv files for insertion in nn which I get but If i have a multimap/hashmap with labels as key and data as vals, how do I vectorize it to insert into a nn? been googling for hours and can't find anything on it or an example. thanks case is where im reading data from a mysql database of tweets and trying to classify them simple paragraphvector for now hava table with column of labels and column of text and just trying to get that loaded in",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
docker,I need help. I have a container (nginx official image) that produces no logs,"The sentence """"""I have a container (nginx official image) that produces no logs"""""" uses <pattern>VB(produces) [undesired adjective](no) Noun(logs)</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
typescript,Can I set up typescript to infer that my own custom react component will have the props provided by a higher order component without having to import the typings for the props that the HOC gives my custom component?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
gitter,Greetings. I wanted to know if the Gitter desktop app for Windows is 32-bit or 64-bit. I'd like to install it toProgram Filesinstead ofAppData I'm not sure whether it belongs inProgram FilesorProgram Files (x86),No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
typescript,"Hey guys, does anyone in here use tslint with webpack? I'm trying to get TSLinting as part of my build process, but I can't get it to report errors. The linting works great inside of vscode - so my tslint.json config is fine - but I can't get any plugins to do anything during webpack compilation","The sentence """"""I'm trying to get TSLinting as part of my build process, but I can't get it to report errors."""""" uses <pattern>can't VB(get) it to report errors</pattern> to indicate the program's malfunction or undesired behavior. 
 
 The sentence """"""I can't get any plugins to do anything during webpack compilation"""""" uses <pattern>can't VB(get) any plugins to do anything</pattern> to indicate the program's malfunction or undesired behavior.
 
 The answer is YES.",0,0,1
ethereum,anyone can look in to this one ? easysushant_twitter: got if finished so it was switched back tonumber=xxxxx now it is slowly continued to update new numbers like 1 or 2 per minutebasically now when gets updated my thing is get that number as well in sync,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,"Hi, I yet dont recibe my eth in my wallet and when i try to find with the hash but the page say that the transaction dont exist or some similar, what happend with my money?","The sentence """"""Hi, I yet dont recibe my eth in my wallet and when i try to find with the hash but the page say that the transaction dont exist or some similar, what happend with my money?"""""" uses <pattern>not VB(recibe)</pattern> and <pattern>VB(say) that the transaction dont exist</pattern> to indicate that the user has not received their Ethereum in their wallet and the transaction cannot be found. The answer is YES.",0,0,1
appium,"hi! Maybe someone had such a problem that sendKey doesn't workfor some Android text fields, I can't enter text even usingadb shell input text ""hello"". No error log. I can enter text only using keyboard(tapping using x and y). I have this problem only on some fields. Any ideas? aniket-21: What do you think about my issue?","The sentence """"""hi! Maybe someone had such a problem that sendKey doesn't work for some Android text fields, I can't enter text even using adb shell input text ""hello"". No error log. I can enter text only using keyboard(tapping using x and y). I have this problem only on some fields. Any ideas? aniket-21: What do you think about my issue?"""""" uses <pattern>VB(doesn't) work, VB(can't) enter text, VB(got) problem with Noun(fields)</pattern> to indicate that the sendKey function is not working for some Android text fields, and the user cannot enter text using adb shell input text, but can only enter text using the keyboard by tapping. The answer is YES.",0,0,1
ethereum,What is going on with Mist for Mac OSX I used to use Mist and then it had too many bugs so I transferred to My Ether Wallet about 7 months ago I just downloaded the latest Mist and my computer just overheats and it doesn't download any blocks Is this an issue other Mac users have been having? toddsampson_twitter: I've downloaded most of the blockchain I believe just not the last 7 months Hm maybe I'll restart my computer and try downloading blockchain again thx for tip,"The sentence """"""I just downloaded the latest Mist and my computer just overheats and it doesn't download any blocks"""""" uses <pattern>VB(overheats) and VB(doesn't download) any Noun(blocks)</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
nodejs,"Wondering... I stored 480k files in S3 and found a $5 storage fee, while it's only about $1.5/month to actually store it. Is there any way to bulk-store files in S3 to trigger fewer PUT charges? DjRakso: I see this referenced often: it has authentication, but I can't find the cool system information stuff I've seen.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,I am new to nd4j/dl4j. I want to use 0.6.0 but seem to have maven dependency issues with the perf/jblas libs. can 0.6.0 be used with perf/jblas. Are there any other recommendations for specific dependencies. Specifically I need the newer BooleanIndexing class methods that are only in 0.6.0,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
docker,"Is there Windows container for Docker thanks, need to run Wins apps on my Mac",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,Hi everyone is this chat active? i want to run a node_module step by step how do i debug a node_module that i downloaded from the internet can somebody please help me,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
